Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,target
4,2,1,7,0,14,135.0,14,1,19,4,10,0.16587243799395526,1,0,0,1,0,0,-0.6996764436606817,0,0,-0.09789303720785829,6,0.43261925187811495,0.4542037751091903,0,0,-0.09393447363141155,7,0.5302712412090755,0.3737325348112736,0,11.1,0.6,2.02,0
4,2,4,7,0,14,132.0,9,12,12,90,4,0.20023178419997503,1,0,0,1,0,0,-0.6996764436606817,1,0,-0.09789303720785829,6,0.43261925187811495,0.4200599485435199,0,0,-0.09393447363141155,8,0.19611349145143347,0.8002643059794633,0,7.6,2.6,0.32,0
3,14,1,11,0,6,133.1,14,38,38,2,10,-0.48008327067921674,0,0,0,1,0,0,1.8602834947541562,0,0,0.3130719197062708,9,-0.8756819934939409,0.027405943038313722,0,0,0.3684217185543546,9,-1.4746752573367767,-1.9499106961796095,0,16.2,0.3,-0.92,1
4,3,1,2,0,14,134.0,14,1,19,4,5,-0.3082865396491179,1,0,0,1,0,0,-0.16073750925755798,0,0,-0.09789303720785829,10,0.10554394053510098,0.5224914282405303,0,0,-0.09393447363141155,8,0.19611349145143347,0.4182955556795921,0,15.5,2.8,-4.06,0
4,3,1,16,0,14,121.0,14,19,37,1,3,0.3101816920592379,0,0,0,1,0,0,-0.2954722428583389,0,0,-0.5088579941219874,10,-1.529832616179969,-2.1748708704474087,1,0,-0.5562906658171777,9,-0.8063597578214927,0.6283783683445212,0,7.6,2.6,0.32,1
4,16,1,4,0,16,150.0,14,12,37,3,9,1.4234245091342774,0,0,1,1,0,1,-0.16073750925755798,0,2,0.3130719197062708,7,0.7596945632211289,0.6054121499000149,0,5,1.293134102925887,9,1.5327444904820016,0.6814295836639482,0,12.4,0.5,1.79,0
4,3,3,10,0,14,137.0,14,1,38,4,7,0.784340669702311,0,0,0,1,1,0,-0.5649417100599008,0,0,-0.09789303720785829,8,0.43261925187811495,0.9236813903871542,0,0,-0.09393447363141155,7,0.5302712412090755,0.614736627262383,0,11.1,0.6,2.02,0
4,14,1,0,0,6,133.1,14,37,37,9,4,0.8942905775615739,0,0,0,1,1,0,2.6686918963588417,0,0,-0.09789303720785829,8,0.43261925187811495,0.4627397317506077,0,0,-0.09393447363141155,14,0.19611349145143347,0.3691852877838942,0,16.2,0.3,-0.92,0
4,2,2,11,0,14,97.0,14,1,19,2,7,-1.9850226345028827,1,0,0,1,0,0,-0.2954722428583389,0,0,0.3130719197062708,7,0.7596945632211289,0.45469154406012785,0,0,0.8307779107401208,8,1.1985867407243596,0.7680356926729115,0,11.1,0.6,2.02,0
4,3,2,15,0,14,124.0,1,19,38,9,9,-0.2533115857194865,1,0,0,1,0,0,-0.16073750925755798,1,0,-0.09789303720785829,7,0.43261925187811495,0.0444778563211489,0,0,-0.09393447363141155,6,0.5302712412090755,0.08725597208637018,0,13.9,-0.3,0.79,0
4,2,1,1,0,14,135.0,14,1,38,5,7,0.7224938465314751,1,0,1,0,1,0,-0.5649417100599008,0,0,-2.563682778692633,0,-1.529832616179969,-2.1748708704474087,0,0,-2.8680716267460085,0,-1.4746752573367767,-1.9499106961796095,0,12.7,3.7,-1.7,0
4,14,1,16,0,14,133.1,14,37,37,9,9,-0.48008327067921674,0,0,0,0,0,0,1.1866098267502514,0,0,-0.09789303720785829,0,-1.529832616179969,-2.1748708704474087,0,0,-0.09393447363141155,0,-1.4746752573367767,-1.9499106961796095,0,11.1,0.6,2.02,1
4,16,1,16,0,16,150.0,14,38,1,5,5,1.581477501681969,0,0,0,1,0,0,-0.43020697645911987,0,0,-0.5088579941219874,10,-0.8756819934939409,0.7956420407658913,1,0,-0.5562906658171777,7,-0.1380442583062086,0.19866352425716607,0,12.7,3.7,-1.7,0
4,2,1,7,0,14,127.0,14,37,37,9,8,-0.26018345496069,1,0,0,1,0,0,-0.6996764436606817,0,0,-0.09789303720785829,12,-1.2027573048369549,0.0786216828868189,0,0,-0.09393447363141155,12,-1.4746752573367767,-1.9499106961796095,0,9.4,-0.8,-3.12,0
4,14,1,5,0,7,150.0,14,3,1,90,90,1.581477501681969,1,0,0,1,0,0,1.4560792939518135,0,1,-0.5088579941219874,6,-1.2027573048369549,0.0786216828868189,0,0,-0.5562906658171777,5,-1.4746752573367767,-1.9499106961796095,0,12.7,3.7,-1.7,1
0,14,1,7,0,5,133.1,14,19,19,7,9,0.41325973067729715,0,0,0,1,0,0,2.264487695556499,0,0,-0.09789303720785829,8,0.10554394053510098,0.48834760167486024,0,0,-0.09393447363141155,7,0.19611349145143347,0.45649243070957907,0,16.2,0.3,-0.92,0
4,3,2,2,0,14,141.0,14,3,1,1,5,0.2208473919235857,1,0,0,1,0,0,-0.5649417100599008,0,0,-0.09789303720785829,8,0.10554394053510098,0.16056686664442724,1,0,-0.09393447363141155,7,-0.1380442583062086,0.10317133668219826,0,12.7,3.7,-1.7,0
4,3,2,11,0,14,138.0,14,1,38,5,8,0.39951599219489004,1,0,0,1,0,0,-0.6996764436606817,0,0,0.3130719197062708,9,0.43261925187811495,0.36250321233281907,0,0,0.8307779107401208,9,1.1985867407243596,0.6771854864383938,0,13.9,-0.3,0.79,0
4,4,4,7,0,14,130.0,14,19,19,4,4,-0.3907489705435655,1,0,0,1,0,0,-0.43020697645911987,0,0,-0.09789303720785829,12,0.10554394053510098,0.2834846422808396,0,0,-0.09393447363141155,8,0.5302712412090755,0.2600513591267882,0,15.5,2.8,-4.06,1
4,5,1,0,0,14,120.0,14,37,37,5,9,-0.48008327067921674,1,0,0,1,1,0,2.129752961955718,0,0,-0.09789303720785829,8,-1.529832616179969,-2.1748708704474087,0,1,-0.09393447363141155,8,-0.8063597578214927,0.15091743046968215,0,16.2,0.3,-0.92,1
4,5,1,8,0,14,142.0,14,38,19,141,171,-0.8236767327394143,0,0,0,1,0,0,-0.5649417100599008,0,0,-0.5088579941219874,11,0.10554394053510098,0.18105316258382922,0,0,-0.5562906658171777,9,-0.8063597578214927,0.08725597208637018,0,13.9,-0.3,0.79,0
4,2,3,11,0,14,154.0,14,1,37,4,9,0.5369533770189691,1,0,0,1,0,0,-0.5649417100599008,0,0,0.3130719197062708,7,0.43261925187811495,0.5976078466850042,0,0,0.3684217185543546,7,0.5302712412090755,0.634744514182852,0,7.6,2.6,0.32,0
4,14,1,14,1,6,133.1,14,37,37,9,5,0.585056461707396,0,0,0,1,0,0,4.689712900370556,0,0,-0.09789303720785829,6,-1.529832616179969,-2.1748708704474087,0,0,-0.09393447363141155,6,-1.4746752573367767,-1.9499106961796095,0,11.1,0.6,2.02,1
4,3,6,12,0,14,134.0,14,19,38,7,7,0.10402561482311928,1,0,0,1,0,1,-0.6996764436606817,0,0,0.3130719197062708,9,0.7596945632211289,0.713696857008283,0,0,0.8307779107401208,8,1.1985867407243596,0.5925687980039083,0,12.7,3.7,-1.7,0
4,3,1,6,0,14,125.0,14,19,1,5,4,-0.37700523206115744,1,0,0,1,1,0,-0.43020697645911987,0,0,-0.5088579941219874,7,0.10554394053510098,1.0619638879781184,0,0,-0.5562906658171777,7,0.19611349145143347,0.833004484576595,0,11.1,0.6,2.02,1
4,14,1,9,1,6,133.1,14,37,37,9,6,-1.490248049136198,0,0,1,1,0,0,0.6476708923471277,0,0,-0.5088579941219874,14,-0.8756819934939409,-0.02380979681019145,0,0,-0.5562906658171777,6,-1.4746752573367767,-1.9499106961796095,0,12.4,0.5,1.79,1
4,14,1,16,0,14,133.1,14,37,36,90,7,0.08341000709950665,0,0,0,1,1,0,0.6476708923471277,0,0,-0.5088579941219874,8,-0.5486066821509269,0.2834846422808396,0,0,-0.5562906658171777,10,-0.47220200806385065,0.21457888885299414,0,7.6,2.6,0.32,1
4,3,1,16,0,14,128.0,14,38,37,9,9,-0.720598694121355,1,0,0,1,1,0,-0.6996764436606817,0,0,-0.5088579941219874,6,0.10554394053510098,0.2834846422808396,0,0,-0.5562906658171777,8,0.19611349145143347,0.3691852877838942,0,10.8,1.4,1.74,0
4,2,2,8,0,14,119.0,14,19,37,4,5,-0.906139163633862,1,0,0,1,0,0,-0.43020697645911987,0,0,-0.5088579941219874,8,-0.5486066821509269,0.14690933601815925,0,0,-0.5562906658171777,8,0.19611349145143347,0.3800986806496048,0,7.6,2.6,0.32,0
4,4,1,12,0,14,133.1,14,3,19,2,8,-1.4421449644477702,1,0,0,1,1,0,-0.2954722428583389,0,0,0.3130719197062708,8,0.7596945632211289,0.36030825205359734,0,0,0.3684217185543546,11,0.19611349145143347,0.45330935779041365,0,8.9,1.4,3.51,0
4,14,1,9,1,14,133.1,14,37,37,90,8,0.08341000709950665,0,0,0,1,0,0,1.3213445603510323,0,0,-0.5088579941219874,0,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,0,-1.4746752573367767,-1.9499106961796095,0,12.7,3.7,-1.7,1
3,14,1,14,1,6,133.1,14,19,37,6,8,1.5471181554759494,0,0,0,1,1,0,3.342365564362747,0,0,-0.09789303720785829,6,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,6,-1.4746752573367767,-1.9499106961796095,0,12.4,0.5,1.79,1
4,14,1,9,1,14,150.0,14,19,38,9,8,0.9561374007324098,0,1,0,1,0,0,0.10873195794400392,0,0,-0.5088579941219874,7,-0.5486066821509269,0.010334029755478544,0,0,-0.5562906658171777,7,-0.47220200806385065,0.05542524289471435,0,10.8,1.4,1.74,1
4,2,1,5,0,14,144.0,14,3,1,1,3,0.7362375850138821,0,0,0,0,0,0,-0.026002775656777024,0,0,-0.5088579941219874,9,-1.529832616179969,-2.1748708704474087,3,1,-0.5562906658171777,10,-1.1405175075791347,0.34190180561961775,3,10.8,1.4,1.74,1
4,3,6,10,0,14,110.0,14,1,19,4,10,-1.0779358946639608,0,0,0,1,1,0,-0.2954722428583389,0,0,-0.09789303720785829,10,0.43261925187811495,0.3420169163934171,0,0,-0.09393447363141155,11,-0.1380442583062086,0.7716166497069729,0,15.5,2.8,-4.06,0
4,14,1,0,0,6,133.1,14,37,37,9,7,-1.8544571189200074,0,0,0,1,1,0,1.5908140275525944,0,17,4.833686445761691,20,4.357522987994282,0.19243443810571922,0,11,3.1425588716689514,13,2.8693754895125703,0.26844627671579663,0,15.5,2.8,-4.06,0
4,1,1,16,0,14,150.0,14,3,3,2,1,1.8219929251241076,1,0,0,1,0,0,-0.5649417100599008,0,0,-0.09789303720785829,7,0.43261925187811495,1.0444042057443448,0,0,-0.09393447363141155,6,0.5302712412090755,0.8511934726861127,0,13.9,-0.3,0.79,1
4,3,1,16,0,14,113.0,14,19,37,9,9,-0.5762894400560724,1,0,0,1,0,1,-0.2954722428583389,0,0,-0.09789303720785829,6,0.43261925187811495,0.7956420407658913,0,0,-0.09393447363141155,8,0.5302712412090755,0.8511934726861127,0,8.9,1.4,3.51,0
4,2,1,8,0,14,140.0,14,19,19,7,3,-0.48008327067921674,1,0,0,1,1,0,-0.2954722428583389,0,0,-0.5088579941219874,8,-0.5486066821509269,-0.1262412765072018,0,0,-0.5562906658171777,10,-0.1380442583062086,0.15091743046968215,0,12.7,3.7,-1.7,1
4,2,1,11,0,14,126.0,14,19,19,3,7,-0.21208037027226215,0,0,0,1,0,0,-0.5649417100599008,0,0,0.3130719197062708,8,0.43261925187811495,0.5491236129617535,0,0,0.8307779107401208,9,0.8644289909667175,0.7456973416509102,0,11.1,0.6,2.02,0
0,13,1,11,0,8,130.0,14,19,19,4,6,0.2071036534411786,0,0,0,0,0,0,2.533957162758061,0,2,0.3130719197062708,10,0.10554394053510098,0.41049967710513224,0,3,0.3684217185543546,11,-0.47220200806385065,0.7557012851111449,0,12.4,0.5,1.79,1
4,2,1,8,0,14,118.0,14,1,2,10,10,-0.6656237401917237,1,0,0,1,0,0,-0.5649417100599008,0,0,-0.5088579941219874,9,-0.22153137080791296,0.3347003821293448,0,0,-0.5562906658171777,10,-0.1380442583062086,0.34190180561961775,0,8.9,1.4,3.51,0
4,3,1,15,0,14,113.0,14,1,37,9,10,-0.6724956094329272,1,0,0,1,0,0,-0.43020697645911987,0,0,-0.09789303720785829,8,0.10554394053510098,0.11959427476562288,0,0,-0.09393447363141155,12,-0.47220200806385065,0.2782403472363058,0,7.6,2.6,0.32,1
0,14,1,9,1,14,130.0,14,37,37,9,9,0.042178791652283325,0,0,0,1,1,0,0.7824056259479086,0,0,-0.5088579941219874,5,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,5,-1.4746752573367767,-1.9499106961796095,0,7.6,2.6,0.32,0
4,3,1,16,0,14,137.0,14,1,1,4,7,0.52320963853656,1,0,0,1,1,0,-0.16073750925755798,0,0,-0.09789303720785829,16,-1.529832616179969,-2.1748708704474087,0,0,-0.09393447363141155,7,-1.4746752573367767,-1.9499106961796095,0,16.2,0.3,-0.92,1
4,2,2,15,0,14,132.0,14,1,19,9,9,0.20023178419997503,1,0,0,1,0,1,-0.5649417100599008,0,0,-0.09789303720785829,8,0.43261925187811495,0.48834760167486024,0,0,-0.09393447363141155,6,0.5302712412090755,0.3737325348112736,0,8.9,1.4,3.51,0
4,2,3,11,0,14,126.0,14,1,19,131,181,-0.47321140143801316,1,0,0,1,0,0,-0.5649417100599008,0,0,0.3130719197062708,12,-0.22153137080791296,0.5651712114476181,0,0,0.3684217185543546,8,0.5302712412090755,0.364183316053777,0,12.4,0.5,1.79,0
4,2,1,10,0,14,141.0,14,1,1,5,9,-0.04715550848336787,0,0,0,1,1,1,-0.6996764436606817,0,0,-0.09789303720785829,8,0.43261925187811495,0.3176284688465096,0,0,-0.09393447363141155,7,0.19611349145143347,0.5328861807695534,0,13.9,-0.3,0.79,0
4,3,2,8,0,14,146.0,14,38,37,6,6,1.1622934779685286,0,0,0,1,0,0,-0.6996764436606817,0,0,-0.5088579941219874,11,0.10554394053510098,0.14690933601815925,0,0,-0.5562906658171777,8,0.19611349145143347,0.34190180561961775,0,13.9,-0.3,0.79,0
4,14,1,14,1,14,133.1,14,37,38,9,9,1.47839946306391,0,0,0,1,1,0,1.4560792939518135,0,0,-0.09789303720785829,6,-0.22153137080791296,0.3347003821293448,0,0,-0.5562906658171777,5,-1.4746752573367767,-1.9499106961796095,0,11.1,0.6,2.02,1
4,3,1,16,0,14,133.0,14,19,1,4,5,0.007819445446263557,1,0,0,1,0,0,-0.6996764436606817,0,0,-0.09789303720785829,7,0.43261925187811495,0.8980735204629017,0,0,-0.09393447363141155,7,0.5302712412090755,1.1876897527121895,0,11.1,0.6,2.02,0
4,14,1,9,1,8,130.0,14,19,1,3,4,1.7189148865060482,1,0,0,1,0,0,0.5129361587463468,0,0,-0.5088579941219874,0,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,0,-1.4746752573367767,-1.9499106961796095,0,8.9,1.4,3.51,1
4,2,2,8,0,14,108.0,14,1,19,4,4,-1.4490168336889737,1,0,0,1,1,0,-0.2954722428583389,0,0,-0.5088579941219874,9,-0.22153137080791296,0.027405943038313722,0,0,-0.5562906658171777,6,0.19611349145143347,0.22731118052965646,0,11.1,0.6,2.02,0
4,1,2,13,0,14,126.0,14,38,37,3,5,0.007819445446263557,1,0,0,1,0,1,-0.5649417100599008,0,0,-0.09789303720785829,14,-0.5486066821509269,0.4200599485435199,0,0,-0.09393447363141155,7,0.5302712412090755,0.15091743046968215,0,9.4,-0.8,-3.12,0
4,16,1,13,0,16,140.0,14,38,19,5,0,1.0179842239032457,0,0,0,1,0,0,-0.2954722428583389,0,3,-0.09789303720785829,7,0.43261925187811495,0.4005491905059942,0,2,-0.09393447363141155,6,0.5302712412090755,0.6283783683445212,0,12.4,0.5,1.79,0
3,14,2,10,0,14,133.1,1,37,19,9,9,0.2071036534411786,0,0,0,1,0,0,0.9171403595486896,1,0,-0.09789303720785829,0,-1.529832616179969,-2.1748708704474087,0,0,-0.09393447363141155,0,-1.4746752573367767,-1.9499106961796095,0,9.4,-0.8,-3.12,1
4,3,6,13,0,14,135.0,14,1,19,7,7,-0.026539900759756208,1,0,0,1,0,1,-0.5649417100599008,0,0,-0.09789303720785829,8,0.43261925187811495,0.6163869512961232,0,0,-0.09393447363141155,7,0.5302712412090755,0.3737325348112736,0,12.7,3.7,-1.7,0
4,16,1,16,0,16,140.0,14,1,19,9,9,0.8942905775615739,1,0,0,1,0,0,-0.43020697645911987,0,1,-0.09789303720785829,13,0.43261925187811495,0.3972973974997399,0,1,-0.09393447363141155,11,0.19611349145143347,0.3037049305896308,0,16.2,0.3,-0.92,0
4,14,1,9,1,14,120.0,14,37,37,9,9,-0.48008327067921674,1,0,0,0,1,0,0.24346669154478487,0,0,-0.5088579941219874,5,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,5,-1.4746752573367767,-1.9499106961796095,0,9.4,-0.8,-3.12,1
4,2,1,13,0,14,116.0,14,38,38,9,8,-1.2566044949352633,1,0,0,1,1,0,-0.6996764436606817,0,0,-0.09789303720785829,9,0.10554394053510098,0.0786216828868189,0,0,-0.09393447363141155,12,-1.4746752573367767,-1.9499106961796095,0,11.1,0.6,2.02,1
4,2,4,1,0,14,146.0,14,1,1,9,5,1.6708118018176215,1,0,0,1,0,1,-0.5649417100599008,0,6,2.3678967042769163,12,2.3950711199361985,0.4371318618263551,0,4,2.217846487297419,16,2.201059989997286,0.5806322745570373,0,8.9,1.4,3.51,0
4,14,1,7,0,6,133.1,14,19,19,3,4,-1.5795823492718493,0,0,1,0,0,0,0.5129361587463468,0,0,-0.09789303720785829,6,0.10554394053510098,0.2834846422808396,0,0,-0.09393447363141155,6,-1.4746752573367767,-1.9499106961796095,0,11.1,0.6,2.02,1
4,14,1,14,1,14,100.0,14,37,37,6,6,-1.2840919719000794,0,0,0,1,1,0,2.129752961955718,0,0,-0.09789303720785829,8,0.10554394053510098,0.16056686664442724,0,1,-0.09393447363141155,12,-0.47220200806385065,0.15091743046968215,1,7.6,2.6,0.32,0
4,3,1,11,0,14,148.0,14,1,37,9,7,1.1210622625213051,0,0,0,1,0,1,-0.6996764436606817,0,0,0.3130719197062708,7,0.7596945632211289,0.5790726265493544,0,0,0.8307779107401208,8,1.1985867407243596,0.9291787592056696,0,13.9,-0.3,0.79,0
4,4,6,14,1,14,134.0,14,3,19,2,4,-0.43198018599078886,1,0,0,1,0,0,-0.026002775656777024,0,0,-0.09789303720785829,8,-0.22153137080791296,0.0786216828868189,0,0,-0.09393447363141155,6,-1.4746752573367767,-1.9499106961796095,0,13.9,-0.3,0.79,1
4,2,1,2,0,14,137.0,14,37,37,9,9,0.39951599219489004,1,0,0,1,0,0,-0.6996764436606817,0,0,-0.09789303720785829,7,0.43261925187811495,0.5566352548062006,0,0,-0.09393447363141155,8,0.19611349145143347,0.3037049305896308,0,7.6,2.6,0.32,0
4,3,1,10,0,14,115.0,14,19,19,191,171,-1.229117017970448,0,0,1,0,1,0,-0.2954722428583389,0,0,-0.09789303720785829,11,-0.22153137080791296,0.3347003821293448,0,0,-0.09393447363141155,9,-0.1380442583062086,0.6092799308295277,0,11.1,0.6,2.02,0
4,3,1,8,0,14,129.0,14,38,37,3,5,0.4063878614360936,1,0,0,1,0,0,-0.5649417100599008,0,0,-0.5088579941219874,5,-0.5486066821509269,0.21519698914949922,0,0,-0.5562906658171777,10,-0.1380442583062086,0.11272055543969517,0,9.4,-0.8,-3.12,1
4,5,1,8,0,14,140.0,14,37,37,6,6,-0.2807990626843017,0,0,0,1,0,0,4.285508699568213,0,0,-0.5088579941219874,10,-1.2027573048369549,-0.1262412765072018,0,0,-0.5562906658171777,8,-0.8063597578214927,0.34190180561961775,2,16.2,0.3,-0.92,1
4,2,6,7,0,14,133.1,14,1,37,3,3,-1.8544571189200074,1,0,1,0,0,0,-0.43020697645911987,0,0,-0.9198229510361164,4,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,5,-1.4746752573367767,-1.9499106961796095,0,12.4,0.5,1.79,1
4,5,1,4,0,14,115.0,14,12,12,1,10,-0.8236767327394143,0,0,1,1,1,0,-0.2954722428583389,0,5,1.9569317473627872,12,1.4138451859071568,0.23795954019327994,0,3,0.8307779107401208,11,-0.47220200806385065,0.6602090975361771,0,15.5,2.8,-4.06,1
4,3,5,12,0,14,139.0,14,19,19,9,8,-0.3907489705435655,1,0,0,1,0,1,-0.5649417100599008,0,0,0.3130719197062708,8,0.7596945632211289,0.5673661717268398,0,0,0.8307779107401208,8,1.1985867407243596,0.6068926261401533,0,10.8,1.4,1.74,0
4,5,1,11,0,14,120.0,14,37,37,9,6,-0.48008327067921674,1,0,0,1,0,0,0.3782014251455658,0,0,0.3130719197062708,8,0.43261925187811495,0.2834846422808396,0,0,0.3684217185543546,8,0.5302712412090755,0.34190180561961775,0,7.6,2.6,0.32,0
4,14,1,14,1,14,100.0,14,37,37,99,99,-1.8544571189200074,0,0,0,1,0,0,1.4560792939518135,0,0,-0.09789303720785829,0,-1.529832616179969,-2.1748708704474087,0,0,-0.09393447363141155,0,-1.4746752573367767,-1.9499106961796095,0,12.7,3.7,-1.7,1
4,3,2,7,0,14,133.1,14,3,1,4,5,-0.8236767327394143,1,0,0,1,0,0,-0.5649417100599008,0,0,-0.09789303720785829,6,0.43261925187811495,0.4542037751091903,0,0,-0.09393447363141155,6,0.5302712412090755,0.4692247223862414,0,16.2,0.3,-0.92,0
4,16,1,15,0,16,130.0,14,39,39,194,193,0.2071036534411786,1,0,1,1,1,0,-0.026002775656777024,0,0,-0.09789303720785829,12,-0.5486066821509269,0.18105316258382922,0,0,-0.09393447363141155,12,-0.47220200806385065,0.08725597208637018,0,8.9,1.4,3.51,0
4,16,1,0,0,16,150.0,14,4,5,4,2,1.581477501681969,0,0,0,1,1,0,-0.2954722428583389,0,0,-0.09789303720785829,15,0.10554394053510098,0.25421850522455103,0,0,-0.09393447363141155,17,0.19611349145143347,0.06906698397685256,0,16.2,0.3,-0.92,0
4,17,1,6,0,14,120.0,14,5,5,2,2,-0.8236767327394143,0,0,0,1,1,0,0.9171403595486896,0,1,-0.09789303720785829,9,-0.8756819934939409,0.8980735204629017,0,1,-0.09393447363141155,7,-0.8063597578214927,0.6283783683445212,0,15.5,2.8,-4.06,1
3,14,1,5,0,14,150.0,14,19,19,4,4,0.2071036534411786,0,0,0,0,1,0,1.0518750931494705,0,0,-0.9198229510361164,12,-0.8756819934939409,0.0786216828868189,2,0,-0.5562906658171777,9,-0.47220200806385065,0.2782403472363058,0,9.4,-0.8,-3.12,1
3,5,1,14,1,14,133.1,14,34,34,0,0,-1.8544571189200074,0,0,0,1,0,1,1.5908140275525944,0,11,4.011756531933433,16,3.703372365308254,0.4243279268642288,0,11,3.1425588716689514,13,2.8693754895125703,0.34190180561961775,0,9.4,-0.8,-3.12,0
4,16,1,5,0,16,120.0,14,37,37,7,8,-0.48008327067921674,1,0,1,0,0,0,-0.5649417100599008,0,2,-0.09789303720785829,7,0.10554394053510098,0.20153945852323124,0,1,-0.09393447363141155,12,-0.8063597578214927,0.15091743046968215,0,12.4,0.5,1.79,1
4,3,4,12,0,14,135.0,14,38,37,3,7,0.13838496102913905,1,0,0,1,0,0,-0.2954722428583389,0,0,0.3130719197062708,0,-1.529832616179969,-2.1748708704474087,0,0,0.3684217185543546,0,-1.4746752573367767,-1.9499106961796095,0,12.7,3.7,-1.7,1
4,2,5,11,0,14,141.0,14,38,38,9,9,1.0523435701092656,1,0,0,1,0,0,-0.6996764436606817,0,0,0.7240368766204,8,1.0867698745641428,0.4532648198786341,0,0,0.8307779107401208,8,1.1985867407243596,0.5001801065251268,0,9.4,-0.8,-3.12,1
4,3,1,10,0,14,141.0,14,1,19,8,7,0.12464122254673193,1,0,0,1,0,0,-0.5649417100599008,0,0,-0.09789303720785829,6,0.43261925187811495,0.8639296938972316,0,0,-0.09393447363141155,8,0.5302712412090755,0.5874531450981065,0,8.9,1.4,3.51,0
4,3,2,11,0,14,141.0,14,37,1,9,4,0.021563183928671657,1,0,0,1,0,1,-0.5649417100599008,0,0,0.3130719197062708,7,0.43261925187811495,0.6522379691900769,0,0,0.3684217185543546,7,0.5302712412090755,0.685673680889502,0,7.6,2.6,0.32,0
4,2,1,10,0,14,133.1,14,38,38,5,9,-1.5108636568598097,1,0,0,1,0,0,-0.43020697645911987,0,0,-0.09789303720785829,9,0.43261925187811495,0.5468798757874378,0,0,-0.09393447363141155,8,0.19611349145143347,0.685673680889502,0,15.5,2.8,-4.06,0
3,4,2,13,0,14,140.0,14,37,37,9,10,-0.4525957937144005,0,0,1,0,0,0,2.129752961955718,0,0,-0.09789303720785829,0,-1.529832616179969,-2.1748708704474087,0,0,-0.09393447363141155,0,-1.4746752573367767,-1.9499106961796095,0,9.4,-0.8,-3.12,1
4,5,1,9,1,14,140.0,14,37,37,9,9,0.6056720694310086,1,0,0,1,1,0,0.24346669154478487,0,14,3.600791575019304,16,3.3762970539652404,0.037649091008014904,0,13,3.6049150638547176,14,3.2035332392702123,0.21912613588037355,0,9.4,-0.8,-3.12,0
4,2,3,4,0,14,161.0,14,38,37,5,5,1.8838397482949436,1,0,0,1,0,0,-0.6996764436606817,0,0,-0.09789303720785829,6,0.43261925187811495,0.727354387634551,0,0,-0.09393447363141155,6,0.5302712412090755,0.723870555919489,0,16.2,0.3,-0.92,0
3,13,1,15,0,7,130.0,14,1,3,4,3,0.2071036534411786,0,0,0,1,0,0,2.129752961955718,0,0,-0.09789303720785829,10,-1.529832616179969,-2.1748708704474087,0,0,-0.09393447363141155,6,-1.4746752573367767,-1.9499106961796095,0,12.4,0.5,1.79,1
4,16,1,16,0,16,160.0,14,1,1,5,4,2.2686644258023643,1,1,0,0,1,0,-0.5649417100599008,0,2,-0.09789303720785829,6,0.43261925187811495,0.6932105610688809,0,1,-0.09393447363141155,11,0.5302712412090755,0.6283783683445212,0,12.4,0.5,1.79,1
4,3,1,4,0,14,127.0,14,1,1,3,4,0.2208473919235857,1,0,0,1,1,0,-0.5649417100599008,0,0,-0.09789303720785829,6,0.10554394053510098,0.16056686664442724,0,0,-0.09393447363141155,8,-1.1405175075791347,-0.04006694468025346,0,10.8,1.4,1.74,0
4,3,2,7,0,14,133.1,1,19,1,9,9,-1.5108636568598097,1,0,0,0,0,0,-0.2954722428583389,1,0,-0.09789303720785829,6,0.43261925187811495,0.6932105610688809,0,0,-0.09393447363141155,6,0.5302712412090755,0.6283783683445212,0,8.9,1.4,3.51,0
4,2,2,2,0,14,134.0,14,1,38,9,8,-0.3082865396491179,1,0,0,1,0,1,-0.5649417100599008,0,0,-0.09789303720785829,7,0.43261925187811495,0.6932105610688809,0,0,-0.09393447363141155,6,0.5302712412090755,0.9148549310694246,0,15.5,2.8,-4.06,0
4,3,6,7,0,14,141.0,14,37,37,5,5,0.04905066089348786,1,0,0,1,1,0,-0.6996764436606817,0,0,-0.09789303720785829,6,0.43261925187811495,0.9322173470285716,0,0,-0.09393447363141155,6,0.5302712412090755,0.8830242018777688,0,9.4,-0.8,-3.12,0
